Continent,Region/Country,Product,Variable,Year,Unit,Quantity
América,República Dominicana,Vino,Exportaciones,2021,1000 hl,46.0
América,República Dominicana,Vino,Importaciones,2021,1000 hl,198.0
América,República Dominicana,Vino,Producción,2021,1000 hl,0.0
América,República Dominicana,Vino,Consumo,2022,1000 hl,185.0
América,República Dominicana,Vino,Exportaciones,2022,1000 hl,38.0
América,República Dominicana,Vino,Importaciones,2022,1000 hl,256.0
América,República Dominicana,Vino,Producción,2022,1000 hl,0.0
América,República Dominicana,Vino,Consumo,2023,1000 hl,118.0
América,República Dominicana,Vino,Exportaciones,2023,1000 hl,38.0
América,República Dominicana,Vino,Importaciones,2023,1000 hl,256.0
África,Reunion island,Vino,Consumo,2013,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2013,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2013,1000 hl,0.0
África,Reunion island,Vino,Producción,2013,1000 hl,0.0
África,Reunion island,Vino,Consumo,2014,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2014,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2014,1000 hl,0.0
África,Reunion island,Vino,Producción,2014,1000 hl,0.0
África,Reunion island,Vino,Consumo,2015,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2015,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2015,1000 hl,0.0
África,Reunion island,Vino,Producción,2015,1000 hl,0.0
África,Reunion island,Vino,Consumo,2016,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2016,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2016,1000 hl,0.0
África,Reunion island,Vino,Producción,2016,1000 hl,0.0
África,Reunion island,Vino,Consumo,2017,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2017,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2017,1000 hl,0.0
África,Reunion island,Vino,Producción,2017,1000 hl,0.0
África,Reunion island,Vino,Consumo,2018,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2018,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2018,1000 hl,0.0
África,Reunion island,Vino,Producción,2018,1000 hl,0.0
África,Reunion island,Vino,Consumo,2019,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2019,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2019,1000 hl,0.0
África,Reunion island,Vino,Producción,2019,1000 hl,0.0
África,Reunion island,Vino,Consumo,2020,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2020,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2020,1000 hl,0.0
África,Reunion island,Vino,Producción,2020,1000 hl,0.0
África,Reunion island,Vino,Consumo,2021,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2021,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2021,1000 hl,0.0
África,Reunion island,Vino,Producción,2021,1000 hl,0.0
África,Reunion island,Vino,Consumo,2022,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2022,1000 hl,0.0
África,Reunion island,Vino,Importaciones,2022,1000 hl,0.0
África,Reunion island,Vino,Producción,2022,1000 hl,0.0
África,Reunion island,Vino,Consumo,2023,1000 hl,0.0
África,Reunion island,Vino,Exportaciones,2023,1000 hl,0.0
África,Ruanda,Vino,Consumo,2013,1000 hl,6.0
África,Ruanda,Vino,Exportaciones,2013,1000 hl,1.0
África,Ruanda,Vino,Importaciones,2013,1000 hl,7.0
África,Ruanda,Vino,Producción,2013,1000 hl,0.0
África,Ruanda,Vino,Consumo,2014,1000 hl,8.0
África,Ruanda,Vino,Exportaciones,2014,1000 hl,0.0
África,Ruanda,Vino,Importaciones,2014,1000 hl,9.0
África,Ruanda,Vino,Producción,2014,1000 hl,0.0
África,Ruanda,Vino,Consumo,2015,1000 hl,9.0
África,Ruanda,Vino,Exportaciones,2015,1000 hl,0.0
África,Ruanda,Vino,Importaciones,2015,1000 hl,10.0
África,Ruanda,Vino,Producción,2015,1000 hl,0.0
África,Ruanda,Vino,Consumo,2016,1000 hl,12.0
África,Ruanda,Vino,Exportaciones,2016,1000 hl,0.0
África,Ruanda,Vino,Importaciones,2016,1000 hl,14.0
África,Ruanda,Vino,Producción,2016,1000 hl,0.0
África,Ruanda,Vino,Consumo,2017,1000 hl,17.0
África,Ruanda,Vino,Exportaciones,2017,1000 hl,1.0
África,Ruanda,Vino,Importaciones,2017,1000 hl,21.0
África,Ruanda,Vino,Producción,2017,1000 hl,0.0
África,Ruanda,Vino,Consumo,2018,1000 hl,17.0
África,Ruanda,Vino,Exportaciones,2018,1000 hl,3.0
África,Ruanda,Vino,Importaciones,2018,1000 hl,17.0
África,Ruanda,Vino,Producción,2018,1000 hl,0.0
África,Ruanda,Vino,Consumo,2019,1000 hl,15.0
África,Ruanda,Vino,Exportaciones,2019,1000 hl,5.0
África,Ruanda,Vino,Importaciones,2019,1000 hl,20.0
África,Ruanda,Vino,Producción,2019,1000 hl,0.0
África,Ruanda,Vino,Consumo,2020,1000 hl,17.0
África,Ruanda,Vino,Exportaciones,2020,1000 hl,3.0
África,Ruanda,Vino,Importaciones,2020,1000 hl,22.0
África,Ruanda,Vino,Producción,2020,1000 hl,0.0
África,Ruanda,Vino,Consumo,2021,1000 hl,17.0
África,Ruanda,Vino,Exportaciones,2021,1000 hl,3.0
África,Ruanda,Vino,Importaciones,2021,1000 hl,19.0
África,Ruanda,Vino,Producción,2021,1000 hl,0.0
África,Ruanda,Vino,Consumo,2022,1000 hl,17.0
África,Ruanda,Vino,Exportaciones,2022,1000 hl,3.0
África,Ruanda,Vino,Importaciones,2022,1000 hl,49.0
África,Ruanda,Vino,Producción,2022,1000 hl,0.0
África,Ruanda,Vino,Consumo,2023,1000 hl,17.0
África,Ruanda,Vino,Exportaciones,2023,1000 hl,3.0
Europa,Rumanía,Vino,Consumo,2013,1000 hl,4559.0
Europa,Rumanía,Vino,Exportaciones,2013,1000 hl,105.0
Europa,Rumanía,Vino,Importaciones,2013,1000 hl,367.0
Europa,Rumanía,Vino,Producción,2013,1000 hl,5113.0
Europa,Rumanía,Vino,Consumo,2014,1000 hl,4681.0
Europa,Rumanía,Vino,Exportaciones,2014,1000 hl,105.0
Europa,Rumanía,Vino,Importaciones,2014,1000 hl,342.0
Europa,Rumanía,Vino,Producción,2014,1000 hl,3750.0
Europa,Rumanía,Vino,Consumo,2015,1000 hl,3991.0
Europa,Rumanía,Vino,Exportaciones,2015,1000 hl,139.0
Europa,Rumanía,Vino,Importaciones,2015,1000 hl,507.0
Europa,Rumanía,Vino,Producción,2015,1000 hl,3628.0
Europa,Rumanía,Vino,Consumo,2016,1000 hl,3818.0
Europa,Rumanía,Vino,Exportaciones,2016,1000 hl,129.0
Europa,Rumanía,Vino,Importaciones,2016,1000 hl,502.0
Europa,Rumanía,Vino,Producción,2016,1000 hl,3267.0
Europa,Rumanía,Vino,Consumo,2017,1000 hl,4140.0
Europa,Rumanía,Vino,Exportaciones,2017,1000 hl,162.0
Europa,Rumanía,Vino,Importaciones,2017,1000 hl,484.0
Europa,Rumanía,Vino,Producción,2017,1000 hl,4317.0
Europa,Rumanía,Vino,Consumo,2018,1000 hl,3899.0
Europa,Rumanía,Vino,Exportaciones,2018,1000 hl,199.0
Europa,Rumanía,Vino,Importaciones,2018,1000 hl,395.0
Europa,Rumanía,Vino,Producción,2018,1000 hl,5088.0
Europa,Rumanía,Vino,Consumo,2019,1000 hl,2243.0
Europa,Rumanía,Vino,Exportaciones,2019,1000 hl,236.0
Europa,Rumanía,Vino,Importaciones,2019,1000 hl,366.0
Europa,Rumanía,Vino,Producción,2019,1000 hl,3808.0
Europa,Rumanía,Vino,Consumo,2020,1000 hl,2558.0
Europa,Rumanía,Vino,Exportaciones,2020,1000 hl,210.0
Europa,Rumanía,Vino,Importaciones,2020,1000 hl,451.0
Europa,Rumanía,Vino,Producción,2020,1000 hl,3829.0
Europa,Rumanía,Vino,Consumo,2021,1000 hl,3709.0
Europa,Rumanía,Vino,Exportaciones,2021,1000 hl,190.0
Europa,Rumanía,Vino,Importaciones,2021,1000 hl,597.0
Europa,Rumanía,Vino,Producción,2021,1000 hl,4451.0
Europa,Rumanía,Vino,Consumo,2022,1000 hl,2498.0
Europa,Rumanía,Vino,Exportaciones,2022,1000 hl,180.0
Europa,Rumanía,Vino,Importaciones,2022,1000 hl,555.0
Europa,Rumanía,Vino,Producción,2022,1000 hl,3788.0
Europa,Rumanía,Vino,Consumo,2023,1000 hl,3000.0
Europa,Rumanía,Vino,Exportaciones,2023,1000 hl,146.0
Europa,Rumanía,Vino,Importaciones,2023,1000 hl,500.0
Europa,Rumanía,Vino,Producción,2023,1000 hl,4590.0
Europa,Rusia,Vino,Consumo,2013,1000 hl,10555.0
Europa,Rusia,Vino,Exportaciones,2013,1000 hl,6.0
Europa,Rusia,Vino,Importaciones,2013,1000 hl,4922.0
Europa,Rusia,Vino,Producción,2013,1000 hl,5065.0
Europa,Rusia,Vino,Consumo,2014,1000 hl,9881.0
Europa,Rusia,Vino,Exportaciones,2014,1000 hl,7.0
Europa,Rusia,Vino,Importaciones,2014,1000 hl,4676.0
Europa,Rusia,Vino,Producción,2014,1000 hl,4712.0
Europa,Rusia,Vino,Consumo,2015,1000 hl,9658.0
Europa,Rusia,Vino,Exportaciones,2015,1000 hl,29.0
Europa,Rusia,Vino,Importaciones,2015,1000 hl,3999.0
Europa,Rusia,Vino,Producción,2015,1000 hl,5603.0
Europa,Rusia,Vino,Consumo,2016,1000 hl,9370.0
Europa,Rusia,Vino,Exportaciones,2016,1000 hl,46.0
Europa,Rusia,Vino,Importaciones,2016,1000 hl,4040.0
Europa,Rusia,Vino,Producción,2016,1000 hl,5173.0
Europa,Rusia,Vino,Consumo,2017,1000 hl,9041.0
Europa,Rusia,Vino,Exportaciones,2017,1000 hl,36.0
Europa,Rusia,Vino,Importaciones,2017,1000 hl,4470.0
Europa,Rusia,Vino,Producción,2017,1000 hl,4481.0
Europa,Rusia,Vino,Consumo,2018,1000 hl,8615.0
Europa,Rusia,Vino,Exportaciones,2018,1000 hl,33.0
Europa,Rusia,Vino,Importaciones,2018,1000 hl,4054.0
Europa,Rusia,Vino,Producción,2018,1000 hl,4293.0
Europa,Rusia,Vino,Consumo,2019,1000 hl,8100.0
Europa,Rusia,Vino,Exportaciones,2019,1000 hl,42.0
Europa,Rusia,Vino,Importaciones,2019,1000 hl,3309.0
Europa,Rusia,Vino,Producción,2019,1000 hl,4620.0
Europa,Rusia,Vino,Consumo,2020,1000 hl,7921.0
Europa,Rusia,Vino,Exportaciones,2020,1000 hl,50.0
Europa,Rusia,Vino,Importaciones,2020,1000 hl,3287.0
Europa,Rusia,Vino,Producción,2020,1000 hl,4433.0
Europa,Rusia,Vino,Consumo,2021,1000 hl,7976.0
Europa,Rusia,Vino,Exportaciones,2021,1000 hl,57.0
Europa,Rusia,Vino,Importaciones,2021,1000 hl,3699.0
Europa,Rusia,Vino,Producción,2021,1000 hl,4293.0
Europa,Rusia,Vino,Consumo,2022,1000 hl,8872.0
Europa,Rusia,Vino,Exportaciones,2022,1000 hl,16.0
Europa,Rusia,Vino,Importaciones,2022,1000 hl,3873.0
Europa,Rusia,Vino,Producción,2022,1000 hl,4996.0
Europa,Rusia,Vino,Consumo,2023,1000 hl,8453.0
Europa,Rusia,Vino,Exportaciones,2023,1000 hl,9.0
Europa,Rusia,Vino,Importaciones,2023,1000 hl,3951.0
Europa,Rusia,Vino,Producción,2023,1000 hl,4498.0
África,Saint Helena,Vino,Consumo,2013,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2013,1000 hl,0.0
África,Saint Helena,Vino,Producción,2013,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2014,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2014,1000 hl,0.0
África,Saint Helena,Vino,Producción,2014,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2015,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2015,1000 hl,0.0
África,Saint Helena,Vino,Producción,2015,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2016,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2016,1000 hl,0.0
África,Saint Helena,Vino,Producción,2016,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2017,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2017,1000 hl,0.0
África,Saint Helena,Vino,Producción,2017,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2018,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2018,1000 hl,0.0
África,Saint Helena,Vino,Producción,2018,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2019,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2019,1000 hl,0.0
África,Saint Helena,Vino,Producción,2019,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2020,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2020,1000 hl,0.0
África,Saint Helena,Vino,Producción,2020,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2021,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2021,1000 hl,0.0
África,Saint Helena,Vino,Producción,2021,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2022,1000 hl,0.0
África,Saint Helena,Vino,Importaciones,2022,1000 hl,1.0
África,Saint Helena,Vino,Producción,2022,1000 hl,0.0
África,Saint Helena,Vino,Consumo,2023,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2013,1000 hl,3.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2013,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2013,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2014,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2014,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2014,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2015,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2015,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2015,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2016,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2016,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2016,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2017,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2017,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2017,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2018,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2018,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2018,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2019,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2019,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2019,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2020,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2020,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2020,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2021,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2021,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2021,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2022,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Importaciones,2022,1000 hl,2.0
América,Saint Pierre And Miquelon,Vino,Producción,2022,1000 hl,0.0
América,Saint Pierre And Miquelon,Vino,Consumo,2023,1000 hl,2.0
Oceanía,Samoa,Vino,Consumo,2013,1000 hl,0.0
Oceanía,Samoa,Vino,Importaciones,2013,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2013,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2014,1000 hl,0.0
Oceanía,Samoa,Vino,Importaciones,2014,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2014,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2015,1000 hl,0.0
Oceanía,Samoa,Vino,Importaciones,2015,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2015,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2016,1000 hl,1.0
Oceanía,Samoa,Vino,Importaciones,2016,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2016,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2017,1000 hl,2.0
Oceanía,Samoa,Vino,Importaciones,2017,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2017,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2018,1000 hl,2.0
Oceanía,Samoa,Vino,Importaciones,2018,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2018,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2019,1000 hl,1.0
Oceanía,Samoa,Vino,Importaciones,2019,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2019,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2020,1000 hl,1.0
Oceanía,Samoa,Vino,Importaciones,2020,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2020,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2021,1000 hl,1.0
Oceanía,Samoa,Vino,Importaciones,2021,1000 hl,0.0
Oceanía,Samoa,Vino,Producción,2021,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2022,1000 hl,1.0
Oceanía,Samoa,Vino,Importaciones,2022,1000 hl,1.0
Oceanía,Samoa,Vino,Producción,2022,1000 hl,0.0
Oceanía,Samoa,Vino,Consumo,2023,1000 hl,1.0
América,San Cristóbal y Nieves,Vino,Consumo,2013,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2013,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2013,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Producción,2013,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2014,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2014,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2014,1000 hl,1.0
América,San Cristóbal y Nieves,Vino,Producción,2014,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2015,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2015,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2015,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Producción,2015,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2016,1000 hl,3.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2016,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2016,1000 hl,3.0
América,San Cristóbal y Nieves,Vino,Producción,2016,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2017,1000 hl,3.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2017,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2017,1000 hl,3.0
América,San Cristóbal y Nieves,Vino,Producción,2017,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2018,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2018,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2018,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Producción,2018,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2019,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2019,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2019,1000 hl,3.0
América,San Cristóbal y Nieves,Vino,Producción,2019,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2020,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2020,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2020,1000 hl,1.0
América,San Cristóbal y Nieves,Vino,Producción,2020,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2021,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2021,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2021,1000 hl,1.0
América,San Cristóbal y Nieves,Vino,Producción,2021,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2022,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2022,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Importaciones,2022,1000 hl,3.0
América,San Cristóbal y Nieves,Vino,Producción,2022,1000 hl,0.0
América,San Cristóbal y Nieves,Vino,Consumo,2023,1000 hl,2.0
América,San Cristóbal y Nieves,Vino,Exportaciones,2023,1000 hl,0.0
Europa,San Marino,Vino,Producción,2013,1000 hl,0.0
Europa,San Marino,Vino,Producción,2014,1000 hl,0.0
Europa,San Marino,Vino,Producción,2015,1000 hl,0.0
Europa,San Marino,Vino,Producción,2016,1000 hl,0.0
Europa,San Marino,Vino,Producción,2017,1000 hl,0.0
Europa,San Marino,Vino,Producción,2018,1000 hl,0.0
Europa,San Marino,Vino,Producción,2019,1000 hl,0.0
Europa,San Marino,Vino,Producción,2020,1000 hl,0.0
Europa,San Marino,Vino,Producción,2021,1000 hl,0.0
Europa,San Marino,Vino,Producción,2022,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2013,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2013,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2013,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Producción,2013,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2014,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2014,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2014,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Producción,2014,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2015,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2015,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2015,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Producción,2015,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2016,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2016,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2016,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Producción,2016,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2017,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2017,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2017,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Producción,2017,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2018,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2018,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2018,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Producción,2018,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2019,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2019,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2019,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Producción,2019,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2020,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2020,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2020,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Producción,2020,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2021,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2021,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2021,1000 hl,2.0
América,San Vicente y las Granadinas,Vino,Producción,2021,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2022,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2022,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Importaciones,2022,1000 hl,1.0
América,San Vicente y las Granadinas,Vino,Producción,2022,1000 hl,0.0
América,San Vicente y las Granadinas,Vino,Consumo,2023,1000 hl,3.0
América,San Vicente y las Granadinas,Vino,Exportaciones,2023,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2013,1000 hl,7.0
América,Santa Lucía,Vino,Exportaciones,2013,1000 hl,8.0
América,Santa Lucía,Vino,Importaciones,2013,1000 hl,12.0
América,Santa Lucía,Vino,Producción,2013,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2014,1000 hl,9.0
América,Santa Lucía,Vino,Exportaciones,2014,1000 hl,8.0
América,Santa Lucía,Vino,Importaciones,2014,1000 hl,22.0
América,Santa Lucía,Vino,Producción,2014,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2015,1000 hl,7.0
América,Santa Lucía,Vino,Exportaciones,2015,1000 hl,9.0
América,Santa Lucía,Vino,Importaciones,2015,1000 hl,10.0
América,Santa Lucía,Vino,Producción,2015,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2016,1000 hl,6.0
América,Santa Lucía,Vino,Exportaciones,2016,1000 hl,10.0
América,Santa Lucía,Vino,Importaciones,2016,1000 hl,21.0
América,Santa Lucía,Vino,Producción,2016,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2017,1000 hl,8.0
América,Santa Lucía,Vino,Exportaciones,2017,1000 hl,10.0
América,Santa Lucía,Vino,Importaciones,2017,1000 hl,11.0
América,Santa Lucía,Vino,Producción,2017,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2018,1000 hl,12.0
América,Santa Lucía,Vino,Exportaciones,2018,1000 hl,0.0
América,Santa Lucía,Vino,Importaciones,2018,1000 hl,22.0
América,Santa Lucía,Vino,Producción,2018,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2019,1000 hl,22.0
América,Santa Lucía,Vino,Exportaciones,2019,1000 hl,0.0
América,Santa Lucía,Vino,Importaciones,2019,1000 hl,22.0
América,Santa Lucía,Vino,Producción,2019,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2020,1000 hl,22.0
América,Santa Lucía,Vino,Exportaciones,2020,1000 hl,0.0
América,Santa Lucía,Vino,Importaciones,2020,1000 hl,14.0
América,Santa Lucía,Vino,Producción,2020,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2021,1000 hl,22.0
América,Santa Lucía,Vino,Exportaciones,2021,1000 hl,0.0
América,Santa Lucía,Vino,Importaciones,2021,1000 hl,6.0
América,Santa Lucía,Vino,Producción,2021,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2022,1000 hl,22.0
América,Santa Lucía,Vino,Exportaciones,2022,1000 hl,0.0
América,Santa Lucía,Vino,Importaciones,2022,1000 hl,12.0
América,Santa Lucía,Vino,Producción,2022,1000 hl,0.0
América,Santa Lucía,Vino,Consumo,2023,1000 hl,20.0
América,Santa Lucía,Vino,Exportaciones,2023,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2013,1000 hl,41.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2013,1000 hl,43.0
África,Santo Tomé y Príncipe,Vino,Producción,2013,1000 hl,0.0
África,Santo Tomé y Príncipe,Vino,Consumo,2014,1000 hl,41.0
África,Santo Tomé y Príncipe,Vino,Importaciones,2014,1000 hl,39.0
África,Santo Tomé y Príncipe,Vino,Producción,2014,1000 hl,0.0
